customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,OnlineSecurity,TechSupport,PaperlessBilling,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Tier,Retention_Action
1597-FZREH,2,76.4,160.8,Month-to-month,DSL,Electronic check,Female,0,No,Yes,No,1,1,0.6211897,Medium Risk,Send proactive onboarding call/email
7879-CGSFV,55,100.9,5552.05,One year,Fiber optic,Mailed check,Male,0,Yes,No,Yes,0,0,0.32029638,Low Risk,Upsell security/support bundle
9921-EZKBY,33,95.3,3275.15,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.38978165,Low Risk,Upsell security/support bundle
7432-FFVAR,46,90.95,4236.6,One year,Fiber optic,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.12227613,Low Risk,Upsell security/support bundle
7246-ZGQDF,1,54.5,54.5,Month-to-month,DSL,Electronic check,Female,0,Yes,Yes,No,0,1,0.5531966,Medium Risk,Send proactive onboarding call/email
7000-WCEVQ,20,61.6,1174.35,Month-to-month,DSL,Mailed check,Female,1,No,No,Yes,1,1,0.61196804,Medium Risk,Upsell security/support bundle
0727-IWKVK,9,79.9,741.7,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.8028235,High Risk,Upsell security/support bundle
5959-BELXA,32,96.15,3019.25,Month-to-month,Fiber optic,Credit card (automatic),Male,1,No,No,Yes,1,1,0.79493386,High Risk,Upsell security/support bundle
4456-RHSNB,19,49.6,962.9,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.38789487,Low Risk,Upsell security/support bundle
3512-IZIKN,70,65.3,4759.75,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,No,1,0,0.3700555,Low Risk,Monitor — no immediate action needed
2481-SBOYW,61,25.0,1498.35,Two year,No,Credit card (automatic),Female,0,No,No,Yes,0,0,0.020676106,Low Risk,Upsell security/support bundle
7109-MFBYV,26,45.45,1233.15,Month-to-month,DSL,Electronic check,Male,0,No,No,No,0,0,0.2698274,Low Risk,Upsell security/support bundle
1833-TCXKK,45,107.75,4882.8,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,Yes,0,1,0.6978906,Medium Risk,Upsell security/support bundle
1832-PEUTS,62,89.1,5411.65,Two year,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,0,0.08063758,Low Risk,Upsell security/support bundle
6141-OOXUQ,1,19.65,19.65,Month-to-month,No,Mailed check,Male,0,No,No,No,1,1,0.6047997,Medium Risk,Send proactive onboarding call/email
8660-BUETV,3,44.75,148.05,Month-to-month,DSL,Mailed check,Female,0,No,No,No,0,1,0.62894195,Medium Risk,Send proactive onboarding call/email
0580-PIQHM,41,101.6,3930.55,One year,Fiber optic,Bank transfer (automatic),Female,0,Yes,No,Yes,0,0,0.29385486,Low Risk,Upsell security/support bundle
5696-CEIQJ,67,103.15,6895.5,Two year,Fiber optic,Bank transfer (automatic),Male,0,No,Yes,No,0,0,0.10055102,Low Risk,Upsell security/support bundle
7503-ZGUZJ,1,84.65,84.65,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,Yes,1,1,0.9507375,High Risk,Offer contract discount (lock into 1-2yr plan)
1696-HXOWK,71,95.65,6856.95,One year,Fiber optic,Mailed check,Female,0,Yes,No,No,0,0,0.014344115,Low Risk,Upsell security/support bundle
3026-ATZYV,37,75.1,2658.8,One year,DSL,Bank transfer (automatic),Female,0,Yes,No,No,0,0,0.22361451,Low Risk,Upsell security/support bundle
4012-YCFAI,60,61.35,3766.2,Two year,DSL,Mailed check,Male,0,Yes,Yes,Yes,0,0,0.013268119,Low Risk,Monitor — no immediate action needed
2506-TNFCO,1,69.55,69.55,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.9527213,High Risk,Offer contract discount (lock into 1-2yr plan)
9970-QBCDA,6,19.7,129.55,Month-to-month,No,Credit card (automatic),Female,0,No,No,No,0,0,0.26600927,Low Risk,Upsell security/support bundle
8718-PTMEZ,13,31.05,347.25,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.7037242,High Risk,Upsell security/support bundle
9496-IVVRP,11,51.0,581.7,Month-to-month,DSL,Bank transfer (automatic),Female,0,Yes,No,No,0,0,0.24871454,Low Risk,Upsell security/support bundle
2207-OBZNX,7,51.0,354.05,Month-to-month,DSL,Mailed check,Male,0,Yes,No,Yes,1,0,0.39092395,Low Risk,Upsell security/support bundle
2657-VPXTA,10,88.85,929.45,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.8069316,High Risk,Upsell security/support bundle
6551-VLJMV,34,20.05,679.0,Two year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.019478876,Low Risk,Upsell security/support bundle
1221-GHZEP,62,65.1,3846.75,Two year,DSL,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.018334216,Low Risk,Monitor — no immediate action needed
9289-LBQVU,64,70.15,4480.7,One year,DSL,Mailed check,Male,0,No,Yes,Yes,0,0,0.14285998,Low Risk,Upsell security/support bundle
6142-VSJQO,1,44.35,44.35,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,No,Yes,1,1,0.75369924,High Risk,Send proactive onboarding call/email
3458-IDMFK,25,20.75,499.4,Two year,No,Mailed check,Male,0,No,No,Yes,0,0,0.034514673,Low Risk,Upsell security/support bundle
6933-FHBZC,26,56.05,1553.2,One year,DSL,Mailed check,Female,0,No,No,Yes,0,0,0.1675879,Low Risk,Upsell security/support bundle
0221-NAUXK,10,19.95,219.5,One year,No,Bank transfer (automatic),Male,0,No,No,Yes,0,0,0.09305352,Low Risk,Upsell security/support bundle
9770-KXGQU,53,98.6,5311.85,One year,Fiber optic,Mailed check,Female,0,Yes,No,No,0,0,0.06997695,Low Risk,Upsell security/support bundle
6437-UKHMV,7,79.7,586.05,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.85573345,High Risk,Upsell security/support bundle
6538-POCHL,33,79.0,2576.8,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,1,0.6287974,Medium Risk,Upsell security/support bundle
6726-NNFWD,71,89.45,6435.25,Two year,Fiber optic,Credit card (automatic),Female,1,No,No,No,0,0,0.018694207,Low Risk,Upsell security/support bundle
3002-WQZWT,29,74.2,1993.25,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.5554671,Medium Risk,Upsell security/support bundle
4277-UDIEF,24,81.0,1923.85,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.18599781,Low Risk,Monitor — no immediate action needed
1208-NBVFH,20,49.6,939.8,Month-to-month,DSL,Electronic check,Male,0,No,No,Yes,0,1,0.56439656,Medium Risk,Upsell security/support bundle
4912-PIGUY,1,84.6,84.6,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.9550607,High Risk,Offer contract discount (lock into 1-2yr plan)
1114-CENIM,54,55.0,3092.65,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,1,0,0.43101496,Medium Risk,Upsell security/support bundle
6060-DRTNL,5,84.85,415.55,Month-to-month,Fiber optic,Mailed check,Female,1,No,No,Yes,1,1,0.8906139,High Risk,Offer contract discount (lock into 1-2yr plan)
2725-TTRIQ,72,84.2,5986.55,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.0068453467,Low Risk,Monitor — no immediate action needed
3374-TTZTK,52,106.3,5487.0,Two year,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.42432657,Medium Risk,Promote auto-pay switch to reduce billing friction
8990-ZXLSU,9,69.05,651.5,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,0,1,0.67371726,Medium Risk,Upsell security/support bundle
2275-RBYQS,1,45.4,45.4,Month-to-month,DSL,Mailed check,Female,0,No,No,Yes,0,1,0.78782505,High Risk,Send proactive onboarding call/email
8473-VUVJN,1,73.65,73.65,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.9484273,High Risk,Offer contract discount (lock into 1-2yr plan)
6289-CPNLD,33,73.9,2405.05,One year,DSL,Mailed check,Male,0,No,Yes,Yes,1,0,0.4706752,Medium Risk,Upsell security/support bundle
5536-SLHPM,55,77.75,4458.15,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.6379861,Medium Risk,Upsell security/support bundle
4419-UJMUS,69,99.35,6856.45,Two year,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,0,0.21674453,Low Risk,Promote auto-pay switch to reduce billing friction
7794-JASDG,1,50.75,50.75,Month-to-month,DSL,Mailed check,Male,0,Yes,No,Yes,0,1,0.64111227,Medium Risk,Send proactive onboarding call/email
7609-YBPXG,54,87.1,4735.2,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.051524274,Low Risk,Monitor — no immediate action needed
5519-TEEUH,33,20.15,682.15,One year,No,Mailed check,Male,0,No,No,Yes,0,0,0.043361437,Low Risk,Upsell security/support bundle
7856-GANIL,45,98.7,4525.8,One year,Fiber optic,Bank transfer (automatic),Male,1,No,Yes,Yes,0,0,0.21204636,Low Risk,Upsell security/support bundle
0804-XBFBV,11,25.2,321.05,Month-to-month,DSL,Electronic check,Female,0,No,No,No,0,0,0.46927023,Medium Risk,Upsell security/support bundle
2676-OXPPQ,6,55.7,335.65,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.4131318,Medium Risk,Upsell security/support bundle
3703-TTEPD,21,65.35,1424.4,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.2545198,Low Risk,Upsell security/support bundle
2799-TSLAG,65,25.3,1748.55,Two year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.009452064,Low Risk,Upsell security/support bundle
0196-VULGZ,6,84.35,474.9,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.9199988,High Risk,Offer contract discount (lock into 1-2yr plan)
8837-VVWLQ,8,84.95,668.4,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,No,1,1,0.783286,High Risk,Upsell security/support bundle
2696-NARTR,11,73.85,926.25,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,1,1,0.7193001,High Risk,Upsell security/support bundle
2208-NKVVH,43,24.25,1077.95,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.032455865,Low Risk,Upsell security/support bundle
7614-QVWQL,49,51.8,2541.25,One year,DSL,Bank transfer (automatic),Male,0,No,No,Yes,1,0,0.5214537,Medium Risk,Upsell security/support bundle
1976-CFOCS,1,46.0,46.0,Month-to-month,DSL,Electronic check,Female,1,No,No,No,1,1,0.86609936,High Risk,Send proactive onboarding call/email
4631-OACRM,15,79.4,1156.1,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.79634047,High Risk,Upsell security/support bundle
7139-JZFVG,60,60.5,3694.45,Two year,DSL,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.011417881,Low Risk,Upsell security/support bundle
4987-GQWPO,17,25.1,382.8,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,No,0,0,0.33246252,Low Risk,Upsell security/support bundle
3755-JBMNH,16,71.8,1167.8,Month-to-month,Fiber optic,Bank transfer (automatic),Male,1,No,No,Yes,1,1,0.6788608,Medium Risk,Upsell security/support bundle
1757-TCATG,35,20.05,746.75,One year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.04679297,Low Risk,Upsell security/support bundle
6345-ULYRW,44,88.4,3912.9,One year,Fiber optic,Mailed check,Male,1,No,No,No,1,0,0.42170718,Medium Risk,Upsell security/support bundle
4776-XSKYQ,12,30.25,368.85,One year,DSL,Credit card (automatic),Female,0,No,Yes,No,0,0,0.16294806,Low Risk,Upsell security/support bundle
8048-DSDFQ,1,20.2,20.2,Month-to-month,No,Mailed check,Male,0,No,No,No,0,1,0.55178773,Medium Risk,Send proactive onboarding call/email
5753-QQWPW,28,59.9,1654.7,One year,DSL,Electronic check,Female,0,Yes,Yes,Yes,0,0,0.1379983,Low Risk,Monitor — no immediate action needed
6010-DDPPW,70,25.15,1940.85,Two year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.012213027,Low Risk,Upsell security/support bundle
1809-DMJHQ,5,46.0,221.7,Month-to-month,DSL,Mailed check,Female,0,No,No,No,1,1,0.5812379,Medium Risk,Upsell security/support bundle
6693-FRIRW,18,101.3,1794.65,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,No,0,1,0.5950489,Medium Risk,Upsell security/support bundle
6586-MYGKD,70,76.95,5289.8,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.22414628,Low Risk,Monitor — no immediate action needed
3173-NVMPX,9,55.3,501.2,Month-to-month,DSL,Mailed check,Female,0,No,No,Yes,0,1,0.5621107,Medium Risk,Upsell security/support bundle
0248-PGHBZ,67,92.45,6140.85,Two year,Fiber optic,Bank transfer (automatic),Female,1,Yes,Yes,Yes,0,0,0.10155888,Low Risk,Offer senior-friendly discounted plan
0623-GDISB,1,48.45,48.45,Month-to-month,DSL,Bank transfer (automatic),Female,0,Yes,No,Yes,0,1,0.6630403,Medium Risk,Send proactive onboarding call/email
2892-GESUL,18,19.35,309.25,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.048064798,Low Risk,Upsell security/support bundle
6923-EFPNL,4,51.75,201.1,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,No,1,1,0.6275306,Medium Risk,Upsell security/support bundle
7472-EQOAV,71,86.7,6179.35,One year,Fiber optic,Bank transfer (automatic),Male,1,Yes,No,Yes,0,0,0.014617228,Low Risk,Upsell security/support bundle
9574-RKJIF,30,94.4,2838.7,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,Yes,1,1,0.63842726,Medium Risk,Promote auto-pay switch to reduce billing friction
2043-WVTQJ,1,55.7,55.7,Month-to-month,DSL,Mailed check,Male,0,Yes,No,No,0,1,0.54374534,Medium Risk,Send proactive onboarding call/email
8034-RYTVV,55,84.25,4589.85,One year,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.08892049,Low Risk,Upsell security/support bundle
3863-QSTYI,59,64.65,3735.45,Month-to-month,DSL,Electronic check,Male,0,No,Yes,Yes,0,0,0.17111608,Low Risk,Upsell security/support bundle
2619-WFQWU,1,70.15,70.15,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,Yes,1,1,0.8875553,High Risk,Offer contract discount (lock into 1-2yr plan)
5044-LRQAQ,7,69.2,477.55,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,1,0.7693632,High Risk,Upsell security/support bundle
1716-LSAMB,45,54.65,2553.7,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.033330332,Low Risk,Monitor — no immediate action needed
1333-PBMXB,54,24.75,1342.15,One year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.10694955,Low Risk,Upsell security/support bundle
6546-OPBBH,51,23.95,1216.35,One year,No,Mailed check,Male,0,No,No,Yes,0,0,0.025438568,Low Risk,Upsell security/support bundle
5985-BEHZK,72,105.0,7578.05,One year,Fiber optic,Credit card (automatic),Female,1,No,No,No,0,0,0.06470687,Low Risk,Upsell security/support bundle
9127-QRZMH,44,59.85,2603.95,One year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,Yes,0,0,0.10415927,Low Risk,Monitor — no immediate action needed
5919-VCZYM,2,20.05,42.7,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.26266783,Low Risk,Send proactive onboarding call/email
9644-KVCNC,66,92.15,6056.9,One year,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.14482337,Low Risk,Upsell security/support bundle
2137-DQMEV,68,44.8,2983.65,One year,DSL,Mailed check,Male,0,Yes,No,No,0,0,0.029432112,Low Risk,Upsell security/support bundle
8174-LNWMW,31,20.9,689.35,Two year,No,Credit card (automatic),Female,0,No,No,No,0,0,0.048505608,Low Risk,Upsell security/support bundle
9279-CJEOJ,21,95.4,2025.1,Month-to-month,Fiber optic,Bank transfer (automatic),Female,1,No,No,Yes,0,1,0.7640568,High Risk,Upsell security/support bundle
7964-VEXDG,21,80.35,1747.2,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,No,0,1,0.55027485,Medium Risk,Upsell security/support bundle
2404-JIBFC,55,85.1,4657.95,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.05365167,Low Risk,Monitor — no immediate action needed
0778-NELLA,9,34.7,296.1,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,1,1,0.58377516,Medium Risk,Upsell security/support bundle
8029-XYPWT,71,115.05,8016.6,Two year,Fiber optic,Bank transfer (automatic),Male,1,Yes,Yes,Yes,0,0,0.032290485,Low Risk,Offer senior-friendly discounted plan
4614-NUVZD,1,81.1,81.1,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.94685274,High Risk,Offer contract discount (lock into 1-2yr plan)
4632-PAOYU,22,19.95,433.5,One year,No,Mailed check,Male,0,No,No,No,0,0,0.04274421,Low Risk,Upsell security/support bundle
3803-KMQFW,1,20.55,20.55,Month-to-month,No,Mailed check,Female,0,No,No,No,1,1,0.6474172,Medium Risk,Send proactive onboarding call/email
6804-GDMOI,61,106.6,6428.4,Two year,Fiber optic,Electronic check,Female,0,No,Yes,Yes,1,1,0.60641265,Medium Risk,Promote auto-pay switch to reduce billing friction
2990-OGYTD,67,86.15,5883.85,Two year,DSL,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.03930412,Low Risk,Upsell security/support bundle
6646-JPPHA,14,78.85,1043.8,Month-to-month,Fiber optic,Electronic check,Female,1,Yes,No,No,0,1,0.5636884,Medium Risk,Upsell security/support bundle
9572-MTILT,59,106.75,6252.9,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes,1,1,0.5626542,Medium Risk,Promote auto-pay switch to reduce billing friction
7658-UYUQS,21,86.55,1857.25,Month-to-month,Fiber optic,Bank transfer (automatic),Male,1,No,No,No,0,0,0.52050775,Medium Risk,Upsell security/support bundle
7880-XSOJX,4,42.4,146.4,Month-to-month,DSL,Mailed check,Male,0,Yes,Yes,No,0,0,0.47551998,Medium Risk,Monitor — no immediate action needed
9611-CTWIH,3,89.45,240.45,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.87096626,High Risk,Offer contract discount (lock into 1-2yr plan)
4589-IUAJB,70,24.25,1724.15,Two year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.012213027,Low Risk,Upsell security/support bundle
0329-GTIAJ,3,97.9,315.3,Month-to-month,Fiber optic,Electronic check,Female,0,No,Yes,Yes,1,1,0.87935823,High Risk,Offer contract discount (lock into 1-2yr plan)
8746-BFOAJ,21,20.5,429.55,One year,No,Bank transfer (automatic),Male,1,No,No,No,0,0,0.065500244,Low Risk,Upsell security/support bundle
8457-XIGKN,20,19.6,356.15,Month-to-month,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.18898655,Low Risk,Upsell security/support bundle
6072-NUQCB,22,20.25,488.25,One year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.06900807,Low Risk,Upsell security/support bundle
6629-CZTTH,1,55.7,55.7,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,1,1,0.7693908,High Risk,Send proactive onboarding call/email
8838-GPHZP,63,20.6,1298.7,Two year,No,Mailed check,Female,0,No,No,Yes,0,0,0.015886802,Low Risk,Upsell security/support bundle
8750-QWZAJ,70,19.8,1378.75,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.012987233,Low Risk,Upsell security/support bundle
5364-EVNIB,13,79.8,973.45,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.7297847,High Risk,Upsell security/support bundle
6918-UMQCG,5,80.2,384.25,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,0,1,0.798099,High Risk,Offer contract discount (lock into 1-2yr plan)
0675-NCDYU,72,116.4,8543.25,Two year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.018498281,Low Risk,Monitor — no immediate action needed
6339-DKLMK,13,31.65,389.95,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.7037242,High Risk,Upsell security/support bundle
1346-PJWTK,61,94.15,5731.85,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,Yes,No,0,0,0.15121588,Low Risk,Upsell security/support bundle
5088-QZLRL,1,20.65,20.65,Month-to-month,No,Electronic check,Male,0,No,No,No,0,0,0.5259975,Medium Risk,Send proactive onboarding call/email
8023-QHAIO,56,76.85,4275.75,Month-to-month,Fiber optic,Bank transfer (automatic),Female,1,No,Yes,Yes,0,0,0.19153534,Low Risk,Upsell security/support bundle
4397-FRLTA,4,20.15,84.5,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.20918341,Low Risk,Upsell security/support bundle
3057-VJJQE,35,55.25,1924.1,Two year,DSL,Mailed check,Male,0,Yes,No,No,0,0,0.025910778,Low Risk,Upsell security/support bundle
5087-SUURX,18,39.05,669.85,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.77844894,High Risk,Upsell security/support bundle
2302-OUZXB,72,82.15,5784.3,Two year,DSL,Bank transfer (automatic),Male,0,No,No,No,0,0,0.016625749,Low Risk,Upsell security/support bundle
8133-ANHHJ,49,103.0,5166.2,One year,Fiber optic,Bank transfer (automatic),Female,1,Yes,Yes,No,0,0,0.26315373,Low Risk,Offer senior-friendly discounted plan
2270-CHBFN,44,95.1,4060.55,Month-to-month,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.30776864,Low Risk,Monitor — no immediate action needed
0013-EXCHZ,3,83.9,267.4,Month-to-month,Fiber optic,Mailed check,Female,1,No,Yes,Yes,1,1,0.8803756,High Risk,Offer contract discount (lock into 1-2yr plan)
5982-FPVQN,37,95.15,3532.85,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.59470797,Medium Risk,Promote auto-pay switch to reduce billing friction
9107-UKCKY,61,79.8,4914.8,One year,DSL,Electronic check,Male,0,No,No,Yes,0,0,0.34510663,Low Risk,Upsell security/support bundle
